taparon,1,0,0
taparse,1,0,0
tapices,0,0,7
tardaba,0,0,1
tardado,0,0,1
tardara,1,2,0
tartana,8,0,2
tañerlo,0,0,1
teatral,0,1,0
teatros,1,0,0
tejados,1,2,0
tejidas,0,0,1
tejidos,0,0,1
temblar,1,1,1
temerlo,0,0,1
temible,2,1,0
temiera,4,0,0
temores,0,0,4
tenaces,0,1,0
tenazas,0,1,0
tendida,1,1,3
tendido,4,1,5
tendran,0,0,2
tendras,2,0,2
tendria,3,9,1
tenemos,3,7,5
tenerle,0,1,1
tenerme,0,1,0
tengais,0,0,2
tentado,0,2,0
tentase,1,0,0
tercera,2,2,15
tercero,0,0,3
termina,0,1,4
termine,0,2,0
termino,4,3,3
ternero,0,0,14
terraza,0,0,1
terrena,0,0,1
terreno,1,2,0
terruño,1,1,0
tersura,1,0,0
tesoros,0,0,3
testero,0,0,1
testigo,1,1,2
tetrica,1,2,0
tetrico,0,1,0
tiburon,1,0,0
tiemble,0,1,0
tiemblo,0,1,0
tiempos,14,22,3
tiendas,0,0,5
tientas,1,1,0
tiernas,0,1,0
tierras,1,1,1
timidas,1,0,1
timidez,2,0,1
timidos,0,1,0
timonel,1,0,0
tinayre,0,0,1
tintero,0,0,4
tiraban,1,0,0
tirador,1,0,0
tirando,1,1,1
tirania,0,3,1
tiranos,0,1,0
tirante,1,0,0
tirarle,0,1,0
tirarlo,0,1,0
tiraron,2,0,0
tirasen,2,0,0
tiroteo,0,1,0
tizones,0,0,1
tiñendo,1,0,0
tiñeron,1,0,0
toallas,0,0,1
tobillo,1,0,0
tocaban,1,1,1
tocador,1,2,0
tocando,0,2,0
tocante,0,2,0
tocarle,2,0,0
tocasen,1,0,0
todavia,3,12,17
todisea,0,0,1
tolerar,0,1,1
tolstoi,0,0,1
tomaban,1,0,0
tomamos,0,0,1
tomando,2,5,3
tomarlo,1,0,0
tomarme,0,0,1
tomaron,1,0,0
tomarse,0,2,0
tomemos,0,0,1
tonillo,0,3,0
topando,0,1,0
torcida,1,0,0
torcido,0,0,1
tornare,0,0,1
tornose,0,2,0
torpeza,2,0,0
torrero,0,1,0
tortura,0,0,2
tostaba,1,0,0
tozudos,1,0,0
tplauto,0,0,1
trabaja,1,1,1
trabajo,17,6,9
trabuco,1,3,0
traduce,0,0,2
traedle,0,0,1
traedlo,0,0,1
traerla,0,1,0
traerlo,0,0,1
traerte,0,0,1
trafico,0,1,0
tragaba,1,0,0
tragado,2,1,0
tragara,0,1,0
tragico,0,1,0
traidas,1,0,0
traidor,0,3,1
traigan,1,1,2
trajera,0,1,0
trajese,0,0,2
trampas,0,1,0
trances,1,0,0
tranvia,1,0,0
trasera,0,0,1
trasero,0,0,2
trastos,1,0,0
trataba,4,0,0
tratado,1,1,0
tratame,1,0,0
tratara,1,1,0
tratase,0,1,0
trazaba,1,0,0
trechos,0,1,0
treinta,8,2,1
tremula,2,1,0
tremulo,0,0,1
tribuna,0,1,0
trienio,0,1,0
tristes,2,2,3
triunfe,0,1,0
triunfo,2,7,1
trocose,1,1,0
tropezo,2,1,0
trotado,1,0,0
truenos,0,1,0
tuertos,0,0,9
tufillo,0,1,0
tumbate,0,0,1
tupidas,1,0,0
turbado,0,1,1
tuviera,2,2,0
tuviese,0,0,2
tuvimos,1,1,0
tuviste,0,0,5
ultimas,5,7,0
ultimos,5,2,0
unieron,0,1,0
unirnos,1,0,0
untarme,0,0,1
untarte,0,0,1
urgente,1,0,1
ustedes,5,7,0
vacante,0,1,0
vacilar,0,1,0
vagando,1,0,1
vagones,2,0,0
valerio,0,0,1
valerme,0,0,1
valgame,1,0,0
valiosa,0,1,0
valioso,0,1,0
vampiro,0,0,7
vanidad,0,1,1
vapores,2,0,0
varales,1,0,0
varazos,0,0,2
varones,0,0,1
varonil,0,4,0
vayamos,0,2,0
vecinas,8,3,0
vecinos,17,6,2
veiamos,2,0,0
veianse,1,2,1
vejetes,1,0,0
veladas,1,0,0
velador,0,1,0
velaran,0,0,1
velasco,0,0,1
velillo,3,0,2
velloso,1,0,0
veloces,0,1,0
vencida,3,1,1
vencido,1,2,1
vendais,0,0,1
vendere,0,0,2
vendido,0,1,0
vendras,0,0,1
venenos,0,1,0
vengado,1,0,0
vengare,0,0,1
vengues,0,0,1
venidas,1,1,0
venidos,0,0,1
venimos,0,1,0
ventaja,1,1,0
ventana,0,7,1
ventura,0,1,1
veraneo,1,0,0
verdoso,1,0,0
verdugo,4,1,3
veremos,0,3,2
versada,0,0,2
versado,0,1,1
version,0,0,3
vertice,1,0,0
vertigo,0,1,1
vestian,0,1,0
vestida,4,0,4
vestido,2,5,5
veteada,1,0,0
vetusto,0,1,0
viajaba,2,0,0
viajado,0,0,1
viajero,3,0,1
viboras,0,1,0
vicario,0,3,1
vicente,0,3,2
victima,4,9,3
vidrios,0,3,1
vientos,1,1,1
vientre,7,0,2
vierais,0,0,1
viniera,2,1,1
viniste,0,0,4
violeta,1,0,0
viriles,0,0,1
visajes,0,1,0
viscosa,1,0,0
visible,1,3,0
visires,0,0,9
visitar,1,3,5
visitas,1,11,1
vistete,0,0,1
vistoso,0,1,0
vitales,0,0,1
vitoria,0,2,0
viveres,0,0,1
viveros,3,0,0
vividas,0,0,2
viviera,1,0,0
vivimos,0,1,6
viviria,1,0,0
viñetas,0,0,1
volando,1,0,4
volaran,0,0,1
voluble,0,1,0
volumen,0,0,12
volvera,0,3,2
volvere,0,3,3
volvian,1,0,0
vomitar,0,0,1
voraces,1,0,0
vueltas,0,0,4
vuelvan,0,1,0
vuelvas,0,0,4
vuelven,2,0,1
vuelves,0,0,5
vuestra,1,36,15
vuestro,0,4,6
zafiros,0,0,1
zamarra,1,0,0
zangano,0,0,1
zapatos,6,4,0
zobeida,0,0,16
zozobra,1,4,0
zumbaba,1,0,0
últimos,0,0,1
